id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
8514,8513,intermediate stratum of r1BM,r1BMi,10,8,3,8000,8550,8,13,1221,/6070/5012/5460/6626/6274/8142/5128/8550/8514/,F7BFFF,,,f,5891,1100867530,734881840,intermediate stratum of r1BM
11439,,layer IIIa of caudal limiting entorhinal cortex,ECL3a,,11,3,8660,11438,14,16,1521,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11435/11438/11439/,CBB7A8,,,f,8121,591055163,734881840,layer IIIa of caudal limiting entorhinal cortex
266441129,,layer VI of area 44d,A44d6,,11,3,8660,266441105,13,16,760,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/266441105/266441129/,C2A335,,,f,7360,2685833937,734881840,layer VI of area 44d
8250,8249,periventricular stratum of m2Lim,m2Limp,10,8,3,8000,6320,9,13,1016,/6070/5012/5488/5468/8516/8494/6964/7418/6320/8250/,70F970,,,f,5686,647942338,734881840,periventricular stratum of m2Lim
13189,,VZ in caudal subicular cortex,VZsubc,,11,3,8660,12016,9,16,621,/10153/10154/10155/10156/10157/10506/10542/10547/12016/13189/,5D457F,,,f,7221,2067681155,734881840,VZ in caudal subicular cortex
11166,,layer III of area 17,V1-3,,11,3,8660,10269,10,16,1268,/10153/10154/10155/10156/10157/10158/10159/10160/10268/10269/11166/,CE3D39,,,f,7868,3727089792,734881840,layer III of area 17
112767199,,intermediate stratum of r11BL,r11BLi,10,112755220,3,8000,112767195,8,112755225,1747,/112763676/112763678/112766069/112766929/112767171/112767189/112767191/112767195/112767199/,89AE99,,,f,13627,129474233,734881840,intermediate stratum of r11BL
8370,8369,horizontal nucleus of the diagonal band (main part),HDB,11,8,3,8000,6458,12,13,242,/6070/5012/5450/5866/8224/6608/7480/8068/5154/7208/6408/6458/8370/,FFD887,,,f,4912,1582270668,734881840,horizontal nucleus of the diagonal band (main part)
15887,,ventricular zone of ADg,ADgv,9,12,3,8390,15886,10,17,332,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15887/,E6A723,,,f,10249,1708868568,734881840,ventricular zone of ADg
10118,,"dorsal division of lateral nucleus, medial part",Ldm,,4,3,8190,10116,6,8,211,/3999/128011350/128012596/4002/128012678/10116/10118/,92C851,,,f,2783,514758560,734881840,dorsal division of lateral nucleus medial part
4460,4454,"parataenial nucleus of the thalamus, right",Pt,,7,2,8490,4455,7,10,809,/4005/4006/4391/4392/4393/12927/4455/4460/,A9E855,,,f,3640,1573537455,734881840,parataenial nucleus of the thalamus right
12091,,thalamostriate tract,thst,,11,3,8660,10568,6,16,2252,/10153/10154/10155/10156/10557/10568/12091/,F2F1F0,,,f,8852,2059730275,734881840,thalamostriate tract
128013078,,"dorsal lateral geniculate nucleus, magnocellular layers",DLGmc,,4,3,8190,128013074,6,8,255,/3999/128013010/128013014/128013018/128013070/128013074/128013078/,773671,,,f,2827,3614566738,734881840,dorsal lateral geniculate nucleus magnocellular layers
10514,,MZ in periallocortex,peMZ,,11,3,8660,10508,7,16,115,/10153/10154/10155/10156/10157/10506/10508/10514/,DCD0C6,,,f,6715,1413182966,734881840,MZ in periallocortex
10524,,SP in occipital neocortex,oSP,,11,3,8660,10522,7,16,306,/10153/10154/10155/10156/10157/10506/10522/10524/,EABFB0,,,f,6906,197385339,734881840,SP in occipital neocortex
7696,7695,periventricular stratum of p2ZL,p2ZLp,10,8,3,8000,7680,10,13,716,/6070/5012/5450/5440/7380/5452/7196/7620/4940/7680/7696/,E6D373,,,f,5386,3177574569,734881840,periventricular stratum of p2ZL
130,440,"Superior central nucleus raphe, medial part",CSm,9,1,3,8690,679,7,1,927,/997/8/343/1065/771/1117/679/130/,FFC395,,,f,928,3729469793,734881840,Superior central nucleus raphe medial part
2072,2072,r4 alar plate,r4A,5,2,3,8000,2070,5,4,941,/2000/2001/2047/2064/2070/2072/,786EFF,,,f,2322,398152776,734881840,r4 alar plate
5386,5385,spinal cord,SpC,1,8,3,8000,5012,2,13,1615,/6070/5012/5386/,FFFF5D,,,f,6285,1633110081,734881840,spinal cord
3771,3771,central lateral nucleus,CL,12,2,3,8000,3767,12,4,679,/2000/2001/2002/2020/2028/2029/2031/3749/3750/3752/3765/3767/3771/,EDD45C,,,f,2060,862541411,734881840,central lateral nucleus
15637,,ventricular zone of neural retina,ENv,9,12,3,8390,15636,8,17,75,/15564/15565/15566/15567/15568/15622/15623/15636/15637/,A8663A,,,f,9992,2942250242,734881840,ventricular zone of neural retina
5708,5707,"tuberomammillary nucleus, superficial part (E3s, E2)",TMs,12,8,3,8000,7274,10,13,137,/6070/5012/5450/5866/5328/5794/6454/8212/7230/7274/5708/,ED18B7,,,f,4807,2160148660,734881840,tuberomammillary nucleus superficial part (E3s E2)
10727,,"Folium-tuber vermis (VII), Purkinje layer",FOTUpu,11,1,3,8690,944,6,1,1052,/997/8/512/528/645/944/10727/,FFFC91,,,f,1053,3198538440,734881840,Folium-tuber vermis (VII) Purkinje layer
998,124,Fundus of striatum,FS,8,1,3,8690,493,6,1,576,/997/8/567/623/477/493/998/,80CDF8,,,f,577,663741194,734881840,Fundus of striatum
5282,5281,ventropallial amygdalopiriform area,VAP,8,8,3,8000,6804,9,13,330,/6070/5012/5450/5866/8224/6608/7480/8216/6804/5282/,B0664A,,,f,5000,555917663,734881840,ventropallial amygdalopiriform area
112892353,,ventricular zone of r4F,r4Fv,9,12,3,8390,17219,6,17,1820,/15564/15565/16808/17092/17156/17219/112892353/,674998,,,f,11737,547385785,734881840,ventricular zone of r4F
10403,,reuniens nucleus (medioventral nucleus) of thalamus,Re,,11,3,8660,10397,9,16,1941,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10403/,95498A,,,f,8541,3895315782,734881840,reuniens nucleus (medioventral nucleus) of thalamus
996,1114,"Agranular insular area, dorsal part, layer 1",AId1,11,1,3,8690,104,8,1,280,/997/8/567/688/695/315/95/104/996/,219866,,,f,281,633930990,734881840,Agranular insular area dorsal part layer 1
16490,,periventricular stratum of p2B,p2Bp,10,12,3,8390,16489,8,17,965,/15564/15565/15566/16308/16375/16486/16487/16489/16490/,E0D058,,,f,10882,3288620492,734881840,periventricular stratum of p2B
5272,5271,r6 alar plate,r6A,5,8,3,8000,6330,5,13,1436,/6070/5012/5460/8334/6330/5272/,6EA1FF,,,f,6106,4219521751,734881840,r6 alar plate
16688,,superficial stratum of SC,SCs,10,12,3,8390,16680,9,17,1174,/15564/15565/16649/16650/16651/16658/16668/16678/16680/16688/,4EC54E,,,f,11091,154393,734881840,superficial stratum of SC
11248,,layer II of area 31,A31-2,,11,3,8660,10287,11,16,1421,/10153/10154/10155/10156/10157/10158/10159/10160/10277/10285/10287/11248/,DF4F72,,,f,8021,3209086981,734881840,layer II of area 31
10040,,layer I of V2,V2-1,,4,3,8190,294021786,5,8,24,/3999/128011350/128011354/294021746/294021786/10040/,F2E5BB,,,f,2596,1914945386,734881840,layer I of V2
12033,,dentatopallidal tract,dpa,,11,3,8660,10568,6,16,2157,/10153/10154/10155/10156/10557/10568/12033/,F2F1F0,,,f,8757,1209682020,734881840,dentatopallidal tract
5994,5993,superficial stratum of AOD,AODs,10,8,3,8000,5966,11,13,367,/6070/5012/5450/5866/8224/6608/7480/8216/5038/6442/5966/5994/,ED8D6B,,,f,5037,1959786637,734881840,superficial stratum of AOD
126651778,,"ventricles, m2 floor plate",v_m2F,5,12,3,8390,126651770,5,17,2621,/15564/126651558/126651722/126651754/126651770/126651778/,449F44,,,f,12538,469022326,734881840,ventricles m2 floor plate
11484,,layer V of area 30,A30-5,,11,3,8660,10326,11,16,1578,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11484/,AE8E77,,,f,8178,1393868266,734881840,layer V of area 30
13373,,Purkinje cell zone of flocculus,CbFTp,,11,3,8660,13370,8,16,3047,/10153/10154/10155/10653/10654/10663/13345/13370/13373/,937B7C,,,f,9647,2316252199,734881840,Purkinje cell zone of flocculus
9563,,"medial accessory inferior olivary nucleus, left",MIO,,7,1,8490,9561,5,10,1276,/4005/4006/9512/9560/9561/9563/,1961C6,,,f,4107,691759364,734881840,medial accessory inferior olivary nucleus left
11654,,inner CP in orbital frontal cortex,fCPori,,11,3,8660,11652,9,16,156,/10153/10154/10155/10156/10157/10506/10515/10516/11652/11654/,967A2F,,,f,6756,2498151692,734881840,inner CP in orbital frontal cortex
10995,,layer V of area 5m,A5m5,,11,3,8660,10219,13,16,965,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10215/10216/10219/10995/,E7A64F,,,f,7565,278148901,734881840,layer V of area 5m
16203,,superficial stratum of SePall,SePalls,10,12,3,8390,16200,10,17,668,/15564/15565/15566/15567/15738/15739/15750/15903/16198/16200/16203/,D08F4A,,,f,10585,526326035,734881840,superficial stratum of SePall
112892283,,m1 part of parabrachialis pigmentosus,m1PBP,11,12,3,8390,16738,8,17,1230,/15564/15565/16649/16650/16725/16726/16728/16738/112892283/,45AC47,,,f,11147,1706950767,734881840,m1 part of parabrachialis pigmentosus
12920,,anterior group of nuclei,DTA,,7,3,8490,4393,5,10,707,/4005/4006/4391/4392/4393/12920/,A9E855,,,f,3538,2755726747,734881840,anterior group of nuclei
267499011,,"area 7ip, caudal part (A7ipc)",A7ipc,,11,3,8660,267498979,13,16,1004,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10215/10220/267498979/267499011/,E49C33,,,f,7604,1335559412,734881840,area 7ip caudal part (A7ipc)
4305,4299,"medial septal nucleus, right",MS,,7,2,8490,4304,7,10,456,/4005/4006/4007/4275/4300/13002/4304/4305/,D168FF,,,f,3287,1047274595,734881840,medial septal nucleus right
10521,,CP in periallocortex,peCP,,11,3,8660,10515,7,16,244,/10153/10154/10155/10156/10157/10506/10515/10521/,99775C,,,f,6844,819340773,734881840,CP in periallocortex
15989,,lateropallial amygdalopiriform area,LAP,8,12,3,8390,15956,9,17,436,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15989/,E76E3E,,,f,10353,1183965654,734881840,lateropallial amygdalopiriform area
3414,3414,accessory olfactory bulb,AOB,8,2,3,8000,3401,9,4,306,/2000/2001/2002/2003/2012/2013/2015/3400/3401/3414/,ED985C,,,f,1687,923512985,734881840,accessory olfactory bulb
4114,4108,"angular gyrus, left, inferior bank of gyrus",AnG-i,,7,1,8490,4112,8,10,214,/4005/4006/4007/4008/4084/4103/4111/4112/4114/,FF5D62,,,f,3045,2248528811,734881840,angular gyrus left inferior bank of gyrus
9054,,"red nucleus, left",RN,,7,1,8490,9053,5,10,960,/4005/4006/9001/9002/9053/9054/,349009,,,f,3791,475388072,734881840,red nucleus left
603,499,fimbria,fi,9,1,3,8690,1099,5,1,1247,/997/1009/991/768/1099/603/,CCCCCC,,,f,1248,1937983833,734881840,fimbria
13243,,molecular layer of VePi,VePim,,11,3,8660,12382,11,16,2688,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12382/13243/,E1E8F6,,,f,9288,702367598,734881840,molecular layer of VePi
17403,,periventricular stratum of r7BM,r7BMp,10,12,3,8390,17402,8,17,2067,/15564/15565/16808/17352/17353/17380/17400/17402/17403/,10C3A7,,,f,11984,3837481478,734881840,periventricular stratum of r7BM
12458,,nucleus of trapezoid body,TrZ,,11,3,8660,12453,9,16,2799,/10153/10154/10155/10653/10654/10655/10661/12416/12453/12458/,4E78B0,,,f,9399,1847182783,734881840,nucleus of trapezoid body
17305,,ventricular zone of r6Tr,r6Trv,9,12,3,8390,17304,7,17,1940,/15564/15565/16808/17220/17290/17292/17304/17305/,5DB8FF,,,f,11857,2783244409,734881840,ventricular zone of r6Tr
9706,,"superior vestibular nucleus, right",SuVe,,7,2,8490,9703,5,10,1424,/4005/4006/9512/9697/9703/9706/,3D85EA,,,f,4255,955311592,734881840,superior vestibular nucleus right
17204,,r4 part of basointermediate reticular formation,r4BIRt,11,12,3,8390,17203,9,17,1804,/15564/15565/16808/17092/17156/17182/17196/17198/17203/17204/,8E59E6,,,f,11721,4085338479,734881840,r4 part of basointermediate reticular formation
576,920,Accessory facial motor nucleus,ACVII,8,1,3,8690,370,6,1,968,/997/8/343/1065/354/370/576/,FFB3D9,,,f,969,3949410146,734881840,Accessory facial motor nucleus
3822,3822,parvicellular (lateral) subparafascicular nucleus,SPFPC,11,2,3,8000,3821,11,4,730,/2000/2001/2002/2020/2028/2029/2031/3749/3816/3818/3821/3822/,EDD45C,,,f,2111,441607652,734881840,parvicellular (lateral) subparafascicular nucleus
12420,,facial nucleus,7N,,11,3,8660,12417,9,16,2758,/10153/10154/10155/10653/10654/10655/10661/12416/12417/12420/,476A9A,,,f,9358,2244779388,734881840,facial nucleus
16220,,cap part of PPa,Pacap,13,12,3,8390,16219,12,17,685,/15564/15565/15566/15567/15738/16211/16212/16213/16215/16216/16217/16219/16220/,E4866F,,,f,10602,1830954800,734881840,cap part of PPa
9481,,"intercollicular nucleus, left",ICN,,7,1,8490,9480,5,10,852,/4005/4006/9001/9101/9480/9481/,098653,,,f,3683,450037385,734881840,intercollicular nucleus left
11181,,layer I of area V3,V3-1,,11,3,8660,10273,12,16,1288,/10153/10154/10155/10156/10157/10158/10159/10160/10268/10270/10272/10273/11181/,EDC9C0,,,f,7888,2887450943,734881840,layer I of area V3
17686,,Rexed's layer 6 (basis of dorsal horn),6Sp,11,12,3,8390,17682,7,17,2434,/15564/15565/17651/17653/17677/17679/17682/17686/,EBE3D5,,,f,12351,597741588,734881840,Rexed's layer 6 (basis of dorsal horn)
112765232,,choroidal tissue of p2,p2Ch,6,112755220,3,8000,112765230,7,112755225,765,/112763676/112763678/112763680/112765096/112765226/112765228/112765230/112765232/,FFF9CB,,,f,13037,4062401273,734881840,choroidal tissue of p2
3642,3642,intermediate stratum of PHyB-P,PHyB-Pi,10,2,3,8000,3639,9,4,537,/2000/2001/2002/2003/2012/2016/2018/3637/3639/3642/,ED5CB1,,,f,1918,2536705656,734881840,intermediate stratum of PHyB-P
10142,,piriform cortex,Pir,,7,3,8490,4219,5,10,161,/4005/4006/4007/4008/4219/10142/,BF9E4C,,,f,2992,524550472,734881840,piriform cortex
16710,,intermediate stratum of m1AL,m1ALi,10,12,3,8390,16705,8,17,1197,/15564/15565/16649/16650/16651/16658/16703/16705/16710/,4EC54E,,,f,11114,365806422,734881840,intermediate stratum of m1AL
11992,,VZ in ventrolateral prefrontal cortex,fVZvl,,11,3,8660,10543,8,16,552,/10153/10154/10155/10156/10157/10506/10542/10543/11992/,806D2C,,,f,7152,2559039391,734881840,VZ in ventrolateral prefrontal cortex
185,447,"Parapyramidal nucleus, deep part",PPYd,9,1,3,8690,1069,7,1,999,/997/8/343/1065/354/370/1069/185/,FFB3D9,,,f,1000,3839043545,734881840,Parapyramidal nucleus deep part
10194,,orbital frontal cortex,OFC,,11,3,8660,10161,9,16,797,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/,E2D4A7,,,f,7397,3242422747,734881840,orbital frontal cortex
12591,,"Cuneate nucleus, triangular part",CuT,,11,3,8660,12589,9,16,2939,/10153/10154/10155/10653/10654/10662/12538/12587/12589/12591/,5D6CB2,,,f,9539,1728472620,734881840,Cuneate nucleus triangular part
4573,4567,"paraventricular nucleus of the hypothalamus, left",PVH,,7,1,8490,12905,6,10,542,/4005/4006/4391/4540/4570/12905/4573/,7FFF84,,,f,3373,3201340517,734881840,paraventricular nucleus of the hypothalamus left
112765114,,mantle zone of PThE,PThEm,9,112755220,3,8000,112765110,9,112755225,706,/112763676/112763678/112763680/112765096/112765098/112765100/112765106/112765108/112765110/112765114/,FFF4A4,,,f,12997,1328418889,734881840,mantle zone of PThE
9402,,sylvian fissure,sf,,7,3,8490,9400,4,10,1767,/4005/9352/9353/9400/9402/,6D6E70,,,f,4598,3507540269,734881840,sylvian fissure
112767269,,intermediate stratum of the SpAL,SpALi,10,112755220,3,8000,112767265,6,112755225,1782,/112763676/112763678/112767229/112767233/112767259/112767265/112767269/,EBE3D5,,,f,13655,1095043704,734881840,intermediate stratum of the SpAL
298764292,,Infiltrating Tumor sampled by reference histology,IT-reference-histology,,10,3,8040,122767063,3,15,8,/9429/301810141/122767063/298764292/,D104D0,,,f,6503,3819377316,734881840,Infiltrating Tumor sampled by reference histology
11150,,layer V of area TL,TL5,,11,3,8660,10265,11,16,1220,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10265/11150/,C8538B,,,f,7820,538672541,734881840,layer V of area TL
4268,4262,insula,Ins,,7,3,8490,4008,4,10,91,/4005/4006/4007/4008/4268/,FEFF61,,,f,2922,1618405041,734881840,insula
7460,7459,intermediate stratum of r4BI,r4BIi,10,8,3,8000,7492,8,13,1391,/6070/5012/5460/7436/6312/6466/7410/7492/7460/,A6ABFF,,,f,6061,1077666104,734881840,intermediate stratum of r4BI
10343,,external segment of globus pallidus,GPe,,11,3,8660,10342,9,16,1888,/10153/10154/10155/10156/10157/10158/10331/10332/10342/10343/,D7E0BF,,,f,8488,2539442022,734881840,external segment of globus pallidus
272,33,Anteroventral periventricular nucleus,AVPV,8,1,3,8690,141,6,1,738,/997/8/343/1129/1097/141/272/,FF5547,,,f,739,1695582307,734881840,Anteroventral periventricular nucleus
112766665,,intermediate part of r3B,r3BI,7,112755220,3,8000,112766645,6,112755225,1480,/112763676/112763678/112766069/112766601/112766603/112766645/112766665/,7635CC,,,f,13408,2874097733,734881840,intermediate part of r3B
5838,5837,"lateral posterior nucleus, mediocaudal part",LPMC,13,8,3,8000,6174,13,13,678,/6070/5012/5450/5440/7380/5452/7196/8178/6344/8352/8394/5482/6174/5838/,BFAC4D,,,f,5348,3800557922,734881840,lateral posterior nucleus mediocaudal part
17216,,r4 part of pontine raphe cell population,r4PnR,11,12,3,8390,17212,9,17,1816,/15564/15565/16808/17092/17156/17182/17207/17209/17212/17216/,8E59E6,,,f,11733,2009956436,734881840,r4 part of pontine raphe cell population
112765819,,tectal gray formation,TG,7,112755220,3,8000,112765817,7,112755225,1058,/112763676/112763678/112765779/112765781/112765783/112765797/112765817/112765819/,17B317,,,f,13194,2071309894,734881840,tectal gray formation
9086,,olivary pretectal nucleus,OPt,,7,3,8490,9079,4,10,1002,/4005/4006/9001/9079/9086/,099033,,,f,3833,1596658077,734881840,olivary pretectal nucleus
17101,,r3 part of vestibular sensory column,r3Ve,7,12,3,8390,17095,6,17,1669,/15564/15565/16808/17092/17093/17095/17101/,9442FF,,,f,11586,3017872455,734881840,r3 part of vestibular sensory column
11326,,olfactory nerve layer of olfactory bulb,OBonl,,11,3,8660,10307,10,16,1733,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10307/11326/,E6E6EC,,,f,8333,4061322141,734881840,olfactory nerve layer of olfactory bulb
3292,3292,intermediate stratum of PalSe,PalSei,10,2,3,8000,3289,11,4,184,/2000/2001/2002/2003/2012/2013/2015/3275/3276/3287/3289/3292/,ED985C,,,f,1565,45411296,734881840,intermediate stratum of PalSe
17691,,lateral cervical nucleus,LatC,11,12,3,8390,17689,7,17,2439,/15564/15565/17651/17653/17677/17679/17689/17691/,EBE3D5,,,f,12356,3797362173,734881840,lateral cervical nucleus
146034888,,frontal pole,FP,,11,3,8660,12113,7,16,2374,/10153/10154/10155/10156/10609/12112/12113/146034888/,EAD180,,,f,8974,3383837853,734881840,frontal pole
267498991,,layer II of area 7ipr,A7ipr2,,11,3,8660,267498983,14,16,999,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10215/10220/267498979/267498983/267498991/,E49C33,,,f,7599,3588788935,734881840,layer II of area 7ipr
10902,,layer II of area 10l,A10l2,,11,3,8660,10192,12,16,672,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10902/,DEBD3E,,,f,7272,4232877462,734881840,layer II of area 10l
112763723,,first (dorsal) preoptic domain,PO1,8,112755220,3,8000,112763703,8,112755225,23,/112763676/112763678/112763680/112763682/112763684/112763686/112763701/112763703/112763723/,A84D10,,,f,12627,3794708094,734881840,first (dorsal) preoptic domain
260,739,"Nucleus of the lateral olfactory tract, molecular layer",NLOT1,11,1,3,8690,619,7,1,423,/997/8/567/688/695/698/619/260/,95E4C8,,,f,424,1899636519,734881840,Nucleus of the lateral olfactory tract molecular layer
1109,279,Parastrial nucleus,PS,8,1,3,8690,141,6,1,747,/997/8/343/1129/1097/141/1109/,FF5547,,,f,748,747009513,734881840,Parastrial nucleus
17587,,intermediate stratum of r10BM,r10BMi,10,12,3,8390,17583,8,17,2308,/15564/15565/16808/17352/17538/17562/17581/17583/17587/,83C3AC,,,f,12225,1903346712,734881840,intermediate stratum of r10BM
10998,,layer II of area 7r,A7r2,,11,3,8660,10221,13,16,970,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10215/10220/10221/10998/,E49C33,,,f,7570,889134379,734881840,layer II of area 7r
12979,,SG in rostral perirhinal cortex,SGpcr,,11,3,8660,13213,9,16,52,/10153/10154/10155/10156/10157/10506/11580/12974/13213/12979/,99775C,,,f,6652,3458486040,734881840,SG in rostral perirhinal cortex
2062,2062,r2 basal plate,r2B,5,2,3,8000,2059,5,4,931,/2000/2001/2047/2048/2059/2062/,AC6EFF,,,f,2312,3126497744,734881840,r2 basal plate
