Gene,EntrezID
Vill,22351.0
Vim,22352.0
Vip,22353.0
Vipr1,22354.0
Vipr2,22355.0
Vldlr,22359.0
Nrsn1,22360.0
Vnn1,22361.0
Vpreb3,22364.0
Vps45,22365.0
Vrk1,22367.0
Trpv2,22368.0
Vtn,22370.0
Vwf,22371.0
Wap,22373.0
Wars,22375.0
Wbp1,22377.0
Wbp2,22378.0
Fmnl3,22379.0
Wbp4,22380.0
Wbp5,22381.0
Eif4h,22384.0
Baz1b,22385.0
Wdr1,22388.0
Wee1,22390.0
Wfs1,22393.0
Zmat3,22401.0
Wisp1,22402.0
Wisp2,22403.0
Wiz,22404.0
Wnt1,22408.0
Wnt10a,22409.0
Wnt10b,22410.0
Wnt11,22411.0
Wnt9b,22412.0
Wnt2,22413.0
Wnt2b,22414.0
Wnt3,22415.0
Wnt3a,22416.0
Wnt4,22417.0
Wnt5a,22418.0
Wnt5b,22419.0
Wnt6,22420.0
Wnt7a,22421.0
Wnt7b,22422.0
Wnt8b,22423.0
Wrn,22427.0
Dctn6,22428.0
Wt1,22431.0
Xbp1,22433.0
Xdh,22436.0
Xirp1,22437.0
Xk,22439.0
Xlr,22441.0
Xlr3a,22445.0
Xlr3c,22446.0
Gm4836,22526.0
Atrx,22589.0
Xpa,22590.0
Xpc,22591.0
Ercc5,22592.0
Xrcc1,22594.0
Slc6a18,22598.0
Slc6a20b,22599.0
Yap1,22601.0
Ybx1,22608.0
Yes1,22612.0
Siae,22619.0
Map3k19,22625.0
Slc23a3,22626.0
Ywhae,22627.0
Ywhag,22628.0
Ywhah,22629.0
Ywhaq,22630.0
Ywhaz,22631.0
Yy1,22632.0
Plagl1,22634.0
Zan,22635.0
Zap70,22637.0
Zfa-ps,
Zfp1,22640.0
Zbtb17,22642.0
Zfp101,22643.0
Rnf103,22644.0
Zfp105,22646.0
Mkrn3,22652.0
Zfp13,22654.0
Pcgf2,22658.0
Zfp148,22661.0
Zbtb14,22666.0
Sf1,22668.0
Trim26,22670.0
Rnf112,22671.0
Zfp185,22673.0
Zfp2,22678.0
Zfp207,22680.0
Zfand5,22682.0
Zfp239,22685.0
Zpr1,22687.0
Zfp26,22688.0
Zfp27,22689.0
Zfp28,22690.0
Zscan2,22691.0
Zfp30,22693.0
Zfp35,22694.0
Zfp36,22695.0
Zfp37,22696.0
Zscan21,22697.0
Zfp39,22698.0
Zfp40,22700.0
Zfp41,22701.0
Zfp42,22702.0
Zfp46,22704.0
Zfp52,22710.0
Zfp54,22712.0
Zfp57,22715.0
Zfp59,22717.0
Zfp60,22718.0
Zfp61,22719.0
Zfp62,22720.0
Zfp64,22722.0
Zbtb7b,22724.0
Zfp85,22746.0
Zfp9,22750.0
Zfp90,22751.0
Zfp92,22754.0
Zfp94,22756.0
Zkscan5,22757.0
Zscan12,22758.0
Zfpm2,22762.0
Zfr,22763.0
Zfx,22764.0
Zhx1,22770.0
Zic1,22771.0
Zic2,22772.0
Zic3,22773.0
Zic4,22774.0
Zik1,22775.0
Zim1,22776.0
Ikzf1,22778.0
Ikzf2,22779.0
Ikzf3,22780.0
Ikzf4,22781.0
Slc30a1,22782.0
Slc30a3,22784.0
Slc30a4,22785.0
Zp1,22786.0
Zp2,22787.0
Zp3,22788.0
Zp3r,22789.0
Zyx,22793.0
Coro1b,23789.0
Coro1c,23790.0
Adam23,23792.0
Adam25,23793.0
Adamts5,23794.0
Agr2,23795.0
Aplnr,23796.0
Akt3,23797.0
Aloxe3,23801.0
Amfr,23802.0
Apc2,23805.0
Arih1,23806.0
Arih2,23807.0
Ash2l,23808.0
Bace1,23821.0
Banf1,23825.0
Bpnt1,23827.0
Bves,23828.0
Capn10,23830.0
Car14,23831.0
Xcr1,23832.0
Cd52,23833.0
Cdc6,23834.0
Cdh20,23836.0
Cfdp1,23837.0
Clca1,23844.0
Clec5a,23845.0
Klf6,23849.0
Pappa2,23850.0
Def6,23853.0
Def8,23854.0
Dido1,23856.0
Dmtf1,23857.0
Dlg2,23859.0
Dand5,23863.0
Ets1,23871.0
Ets2,23872.0
Faim,23873.0
Farsb,23874.0
Fbln5,23876.0
Fiz1,23877.0
Fxr2,23879.0
Fyb,23880.0
G3bp2,23881.0
Gadd45g,23882.0
Gmcl1,23885.0
Gdf15,23886.0
Ggt5,23887.0
Gpc6,23888.0
Gpr34,23890.0
Grem1,23892.0
Grem2,23893.0
Gtf2h2,23894.0
Hax1,23897.0
Hs2st1,23908.0
Rhof,23912.0
Impdh1,23917.0
Insl5,23919.0
Insrr,23920.0
Sh2b2,23921.0
Jtb,23922.0
Aadat,23923.0
Katna1,23924.0
Kel,23925.0
Krtap14,23927.0
Lamc3,23928.0
Ly6h,23934.0
Lynx1,23936.0
Mab21l2,23937.0
Map2k5,23938.0
Mapk7,23939.0
Mta2,23942.0
Esyt1,23943.0
Mgll,23945.0
Mid2,23947.0
Mmp17,23948.0
Nek3,23954.0
Nek4,23955.0
Neu2,23956.0
Nr0b2,23957.0
Nr2e3,23958.0
Nt5e,23959.0
Oas1g,23960.0
Oas1b,23961.0
Oasl2,23962.0
Tenm1,23963.0
Tenm2,23964.0
Tenm3,23965.0
Tenm4,23966.0
Osr1,23967.0
Nlrp5,23968.0
Pacsin1,23969.0
Pacsin2,23970.0
Papss1,23971.0
Papss2,23972.0
Pebp1,23980.0
Pde10a,23984.0
Slc26a4,23985.0
Eci2,23986.0
Pin1,23988.0
Med24,23989.0
Cib1,23991.0
Prkra,23992.0
Klk7,23993.0
Dazap2,23994.0
Psmc4,23996.0
Psmd13,23997.0
Twf2,23999.0
Ptpn21,24000.0
Tiam2,24001.0
Rai2,24004.0
Ik,24010.0
Rgs7,24012.0
Grk1,24013.0
Rnasel,24014.0
Abce1,24015.0
Rnf13,24017.0
Rngtt,24018.0
Mrps12,24030.0
Scamp2,24044.0
Scamp3,24045.0
Scn11a,24046.0
Ccl19,24047.0
Sept3,24050.0
Sgcb,24051.0
Sgcd,24052.0
Sgcg,24053.0
Sh3bp2,24055.0
Sh3bp5,24056.0
Sh3yl1,24057.0
Sigirr,24058.0
Slco2a1,24059.0
Slc35a1,24060.0
Smc1a,24061.0
Spry1,24063.0
Spry2,24064.0
Spry4,24066.0
Srp54a,24067.0
Sra1,24068.0
Sufu,24069.0
Mpdu1,24070.0
Synj2bp,24071.0
Taf7,24074.0
Map2k3os,24082.0
Natd1,24083.0
Tekt2,24084.0
Tlk2,24086.0
Tll2,24087.0
Tlr2,24088.0
Tnfsf13b,24099.0
Tpra1,24100.0
Trex2,24102.0
Rbck1,24105.0
Ubd,24108.0
Ubl3,24109.0
Usp18,24110.0
Uts2,24111.0
Vax2,24113.0
Best1,24115.0
Nelfa,24116.0
Wif1,24117.0
Xrn1,24127.0
Xrn2,24128.0
Ldb3,24131.0
Zfp53,24132.0
Zfp68,24135.0
Zeb2,24136.0
Ing1,26356.0
Abcg2,26357.0
Anxa10,26359.0
Angptl2,26360.0
Avpr1b,26361.0
Axl,26362.0
Btd,26363.0
Cd97,26364.0
Ceacam1,26365.0
Ceacam10,26366.0
Ceacam2,26367.0
Ceacam9,26368.0
Cetn1,26369.0
Cetn2,26370.0
Ciao1,26371.0
Clcn6,26372.0
Clcn7,26373.0
Rfwd2,26374.0
Dapp1,26377.0
Decr2,26378.0
Esrra,26379.0
Esrrb,26380.0
Esrrg,26381.0
Fgd2,26382.0
Fto,26383.0
Gnpda1,26384.0
Grk6,26385.0
Hsf4,26386.0
Ifi202b,26388.0
Mapkbp1,26390.0
Lypla2,26394.0
Map2k1,26395.0
Map2k2,26396.0
Map2k3,26397.0
Map2k4,26398.0
Map2k6,26399.0
Map2k7,26400.0
Map3k1,26401.0
Map3k11,26403.0
Map3k12,26404.0
Map3k2,26405.0
Map3k3,26406.0
Map3k4,26407.0
Map3k5,26408.0
Map3k7,26409.0
Map3k8,26410.0
Map4k1,26411.0
Map4k2,26412.0
Mapk1,26413.0
Mapk10,26414.0
Mapk13,26415.0
Mapk14,26416.0
Mapk3,26417.0
Mapk8,26419.0
Mapk9,26420.0
Nbea,26422.0
Nr5a1,26423.0
Nr5a2,26424.0
Nubp1,26425.0
Nubp2,26426.0
Creb3l1,26427.0
Orc4,26428.0
Orc5,26429.0
Parg,26430.0
Git2,26431.0
Plod2,26432.0
Plod3,26433.0
Prnd,26434.0
Psg16,26436.0
Psg17,26437.0
Psma1,26440.0
Psma5,26442.0
Psma6,26443.0
Psma7,26444.0
Psmb2,26445.0
Psmb3,26446.0
Poli,26447.0
Mok,26448.0
Rbbp9,26450.0
Rpl27a,26451.0
Sema4g,26456.0
Slc27a1,26457.0
Slc27a2,26458.0
Slc27a5,26459.0
Txnrd2,26462.0
Vnn3,26464.0
Zfp146,26465.0
Zfp260,26466.0
Itgb1bp2,26549.0
Cul3,26554.0
Homer1,26556.0
Homer2,26557.0
Homer3,26558.0
Hunk,26559.0
Krtap15,26560.0
Mmp23,26561.0
Ncdn,26562.0
Ror1,26563.0
Ror2,26564.0
Pla2g10,26565.0
Slc27a3,26568.0
Slc27a4,26569.0
Slc7a11,26570.0
Cops3,26572.0
Rcn2,26611.0
Cops5,26754.0
Dpysl4,26757.0
Abcd2,26874.0
Pclo,26875.0
Adh4,26876.0
B3galt1,26877.0
B3galt2,26878.0
B3galnt1,26879.0
Casp8ap2,26885.0
Cenph,26886.0
Chst4,26887.0
Clec4a2,26888.0
Cln8,26889.0
Cops4,26891.0
Cops6,26893.0
Cops7a,26894.0
Cops7b,26895.0
Med14,26896.0
Ctsj,26898.0
Ddx3y,26900.0
Deb1,26901.0
Sh2d1b1,26904.0
Eif2s3x,26905.0
Eif2s3y,26908.0
Figla,26910.0
Gcat,26912.0
Gprin1,26913.0
H2afy,26914.0
Ern2,26918.0
Zfp346,26919.0
Cntrl,26920.0
Map4k4,26921.0
Mecr,26922.0
Aifm1,26926.0
Ppnr,26930.0
Ppp2r5c,26931.0
Ppp2r5e,26932.0
Mprip,26936.0
St6galnac5,26938.0
Polr3e,26939.0
Ecsit,26940.0
Slc9a3r1,26941.0
Spag1,26942.0
Serinc3,26943.0
Tinag,26944.0
Tpsg1,26945.0
Trpc7,26946.0
Vat1,26949.0
Vsnl1,26950.0
Zw10,26951.0
Rpl8,26961.0
Cul1,26965.0
Islr,26968.0
Pla2g2e,26970.0
Pla2g2f,26971.0
Spo11,26972.0
Eif4e2,26987.0
Brd7,26992.0
Klrk1,27007.0
Micall1,27008.0
Polk,27015.0
Tspan32,27027.0
Ermap,27028.0
Sgsh,27029.0
G3bp1,27041.0
Nit1,27045.0
Omd,27047.0
Etv3,27049.0
Rps3,27050.0
Aoah,27052.0
Asns,27053.0
Sec23b,27054.0
Fkbp9,27055.0
Irf5,27056.0
Ncoa4,27057.0
Srp9,27058.0
Sh3d19,27059.0
Tcirg1,27060.0
Bcap31,27061.0
Cadps,27062.0
B9d1,27078.0
Zfp275,27081.0
Xlr4b,27083.0
Trappc3,27096.0
Eif2ak4,27103.0
Tlx3,27140.0
Rpl7a,27176.0
Syn3,27204.0
Podxl,27205.0
Nrk,27206.0
Rps11,27207.0
Dbf4,27214.0
Azi2,27215.0
Mixl1,27217.0
Slamf1,27218.0
Sgk2,27219.0
Cartpt,27220.0
Chaf1a,27221.0
Atp1a4,27222.0
Trp53bp1,27223.0
Tceb3,27224.0
Ddx24,27225.0
Pla2g7,27226.0
Plek2,27260.0
Dok3,27261.0
Smok2a,27263.0
Cars,27267.0
Pdk4,27273.0
Zfp354b,27274.0
Nufip1,27275.0
Plekhb1,27276.0
Golga5,27277.0
Clnk,27278.0
Tnfrsf12a,27279.0
Phlda3,27280.0
Hrasls,27281.0
Nbn,27354.0
Pald1,27355.0
Insl6,27356.0
Gyg,27357.0
Sytl4,27359.0
Add3,27360.0
Msrb1,27361.0
Dnajb9,27362.0
Srr,27364.0
Txnl4a,27366.0
Dguok,27369.0
Rps26,27370.0
Sh2d2a,27371.0
Prl3c1,27372.0
Csnk1e,27373.0
Prmt5,27374.0
Tjp3,27375.0
Slc25a10,27376.0
Yme1l1,27377.0
Tcl1b1,27379.0
Akr1c13,27384.0
Magel2,27385.0
Npas3,27386.0
Sh2d3c,27387.0
Ptdss2,27388.0
Dusp13,27389.0
Mmel1,27390.0
Pign,27392.0
Mrpl39,27393.0
Mrpl15,27395.0
Mrpl17,27397.0
Mrpl2,27398.0
Ip6k1,27399.0
Hsd17b6,27400.0
Skp2,27401.0
Pdhx,27402.0
Abca7,27403.0
Abca8b,27404.0
Abcg3,27405.0
Abcf3,27406.0
Abcf2,27407.0
Abcg5,27409.0
Abca3,27410.0
Slc14a2,27411.0
Peg12,27412.0
Abcb11,27413.0
Sergef,27414.0
Abcc5,27416.0
Mkln1,27418.0
Naglu,27419.0
Abcc6,27421.0
Atp5l,27425.0
Nagpa,27426.0
Shroom3,27428.0
A230006K03Rik,27493.0
Amot,27494.0
Nrep,27528.0
Nelfe,27632.0
Ubl4,27643.0
1700088E04Rik,
Snf8,27681.0
Lsm2,27756.0
Vwa7,27762.0
Commd8,27784.0
Zdhhc8,27801.0
Tada1,27878.0
Tango2,27883.0
Dgcr14,27886.0
Spg21,27965.0
Rrp9,27966.0
Cherp,27967.0
Vkorc1,27973.0
Eif3b,27979.0
Rsrp1,27981.0
Efhd2,27984.0
Imp4,27993.0
Exosc5,27998.0
Fam3c,27999.0
Prpf19,28000.0
Fam21,28006.0
Miip,28010.0
Polr2m,28015.0
Ubfd1,28018.0
Ing4,28019.0
Mrpl50,28028.0
Gfm1,28030.0
Usp39,28035.0
Larp7,28036.0
D6Wsu163e,28040.0
Ept1,28042.0
Yipf3,28064.0
Twistnb,28071.0
Desi1,28075.0
Med10,28077.0
Prl5a1,28078.0
Atp5o,28080.0
Fam104a,28081.0
Vps25,28084.0
Rtcb,28088.0
Trim36,28105.0
Mydgf,28106.0
D10Wsu102e,28109.0
Tinf2,28113.0
Nsun2,28114.0
Nop16,28126.0
Cep63,28135.0
Serp1,28146.0
Agpat3,28169.0
Tomm70a,28185.0
Reep3,28193.0
Apon,28194.0
Dcaf11,28199.0
Dhrs4,28200.0
Trpm2,28240.0
Slco1a1,28248.0
Slco1a4,28250.0
Slco1b2,28253.0
Slco1a6,28254.0
D10Jhu81e,28295.0
Znhit2,29805.0
Limd1,29806.0
Tpk1,29807.0
Mga,29808.0
Rabgap1l,29809.0
Bag3,29810.0
Ndrg2,29811.0
Ndrg3,29812.0
Zfp385a,29813.0
Bcar3,29815.0
Hip1r,29816.0
Igfbp7,29817.0
Hspb7,29818.0
Stau2,29819.0
Tnfrsf19,29820.0
Smtn,29856.0
Mapk12,29857.0
Pmm1,29858.0
Sult4a1,29859.0
Dpf1,29861.0
Ninj2,29862.0
Pde7b,29863.0
Cabp5,29865.0
Cabp2,29866.0
Cabp1,29867.0
Ulk2,29869.0
Gtse1,29870.0
Scmh1,29871.0
Cspg5,29873.0
Iqgap1,29875.0
Clic4,29876.0
Hdgfrp3,29877.0
Opn4,30044.0
Dnajc12,30045.0
Zfp292,30046.0
Scd3,30049.0
Fbxw2,30050.0
Spdef,30051.0
Pcsk1n,30052.0
Timm13,30055.0
Timm9,30056.0
Timm8b,30057.0
Timm8a1,30058.0
Timm10,30059.0
Mfi2,30060.0
Cttnbp2,30785.0
Slc39a1,30791.0
Pdlim4,30794.0
Fkbp3,30795.0
Mmp20,30800.0
Slc22a4,30805.0
Adamts8,30806.0
Fbxw4,30838.0
Fbxw5,30839.0
Fbxl6,30840.0
Kdm2b,30841.0
Fbxl12,30843.0
Mlf2,30853.0
Gnl3,30877.0
Apln,30878.0
Angptl3,30924.0
Slamf6,30925.0
Glrx3,30926.0
Snai3,30927.0
Zbtb18,30928.0
Vps26a,30930.0
Tor1a,30931.0
Zfp330,30932.0
Tor2a,30933.0
Tor1b,30934.0
Tor3a,30935.0
Slc46a2,30936.0
Lmcd1,30937.0
Fgd3,30938.0
Pttg1,30939.0
Usp25,30940.0
Usp21,30941.0
Hnf4g,30942.0
Prss30,30943.0
Zfp354c,30944.0
Rnf19a,30945.0
Abt1,30946.0
Adat1,30947.0
Bin1,30948.0
Lcmt1,30949.0
Cbx8,30951.0
Cngb3,30952.0
Schip1,30953.0
Siva1,30954.0
Pik3cg,30955.0
Aass,30956.0
Mapk8ip3,30957.0
Ddx25,30959.0
Vapa,30960.0
Ptpla,30963.0
Nox4,50490.0
Thop1,50492.0
Txnrd1,50493.0
E2f6,50496.0
Hspa14,50497.0
Ebi3,50498.0
Ttpa,50500.0
Prok2,50501.0
Ercc4,50505.0
Lats2,50523.0
Sall2,50524.0
Spag6,50525.0
Ero1l,50527.0
Tmprss2,50528.0
Mrps7,50529.0
Mfap5,50530.0
Igbp1b,50540.0
Postn,50706.0
Hist1h1c,50708.0
Hist1h1e,50709.0
Sacs,50720.0
Sirt6,50721.0
Dkkl1,50722.0
Icosl,50723.0
Sap30l,50724.0
Fbxo8,50753.0
Fbxw7,50754.0
Fbxo18,50755.0
Fbxw14,50757.0
Fbxl17,50758.0
Fbxo16,50759.0
Fbxo17,50760.0
Fbxo6,50762.0
Tfr2,50765.0
Crim1,50766.0
Pnpla6,50767.0
Atp8a2,50769.0
Atp11a,50770.0
Atp9b,50771.0
Mapk6,50772.0
Nt5c,50773.0
Polg2,50776.0
Rgs1,50778.0
Rgs6,50779.0
Rgs3,50780.0
Dkk3,50781.0
Rgs11,50782.0
Lsm4,50783.0
Ppap2c,50784.0
Hs6st1,50785.0
Hs6st2,50786.0
Hs6st3,50787.0
Fbxl8,50788.0
Fbxl3,50789.0
Acsl4,50790.0
Magi2,50791.0
Orc3,50793.0
Klf13,50794.0
Sh3bgr,50795.0
Dmrt1,50796.0
Copb2,50797.0
Gne,50798.0
Slc25a13,50799.0
Capn15,50817.0
Rnf10,50849.0
Spast,50850.0
Keap1,50868.0
Park2,50873.0
Tmod4,50874.0
Tmod3,50875.0
Tmod2,50876.0
Neu3,50877.0
Stag3,50878.0
Scly,50880.0
Chek2,50883.0
Nckap1,50884.0
Hmgn5,50887.0
Il17rb,50905.0
Preb,50907.0
C1s1,50908.0
C1ra,50909.0
Exosc9,50911.0
Exosc10,50912.0
Olig2,50913.0
Olig1,50914.0
Grb14,50915.0
Irx4,50916.0
Galns,50917.0
Myadm,50918.0
Hnrnpdl,50926.0
Nasp,50927.0
Klrg1,50928.0
Tnfsf14,50930.0
Il27ra,50931.0
Uchl3,50933.0
Slc7a8,50934.0
St6galnac6,50935.0
Mtag2,50994.0
Uba2,50995.0
Mpp2,50997.0
Cpsf2,51786.0
H2afz,51788.0
Tnk2,51789.0
Rgs14,51791.0
Ppp2r1a,51792.0
Ddah2,51793.0
Srpx,51795.0
Srrm1,51796.0
Ctps,51797.0
Ech1,51798.0
Rundc3a,51799.0
Bok,51800.0
Ramp1,51801.0
Hnrnpu,51810.0
Clec4f,51811.0
Mcrs1,51812.0
Ccnc,51813.0
Rif1,51869.0
Tubgcp4,51885.0
Fubp1,51886.0
Atg13,51897.0
Rnf24,51902.0
Ccdc39,51938.0
Knstrn,51944.0
Kctd18,51960.0
Cdk2ap2,52004.0
Hn1l,52009.0
R3hcc1l,52013.0
Nus1,52014.0
Umodl1,52020.0
Pibf1,52023.0
Ankrd22,52024.0
Bbs1,52028.0
Pbk,52033.0
Ppp6r3,52036.0
Ppp1r10,52040.0
Rab11fip5,52055.0
Coq5,52064.0
Mfhas1,52065.0
Tmem38b,52076.0
Pvr,52118.0
Hgsnat,52120.0
Agpat5,52123.0
Ccdc97,52132.0
Kcnk6,52150.0
Camk1,52163.0
Tmem222,52174.0
Odf2l,52184.0
Rragd,52187.0
Rbm34,52202.0
Anapc4,52206.0
D6Ertd160e,52223.0
Ankzf1,52231.0
Commd2,52245.0
Reep1,52250.0
Cdca8,52276.0
D6Ertd474e,52285.0
Klhl7,52323.0
D7Ertd413e,52325.0
Stbd1,52331.0
Vps37a,52348.0
Wwc2,52357.0
Rcn3,52377.0
Gpr123,52389.0
D1Ertd622e,52392.0
Zfp644,52397.0
Rhpn2,52428.0
Echdc2,52430.0
Ppp2r2d,52432.0
Tax1bp1,52440.0
Mrpl48,52443.0
Tet1,52463.0
Slc46a1,52466.0
Ctdsp2,52468.0
Coa3,52469.0
Angel2,52477.0
Snhg14,52480.0
Carhsp1,52502.0
Cenpo,52504.0
Ddx56,52513.0
Zfp622,52521.0
Nhp2,52530.0
Acaa2,52538.0
Sgta,52551.0
Parp8,52552.0
Cdc23,52563.0
Ccdc69,52570.0
Trmt10c,52575.0
Dhrs1,52585.0
Tspan14,52588.0
Ncald,52589.0
Brms1l,52592.0
Cbx7,52609.0
Emr4,52614.0
Suz12,52615.0
Cdkn2aipnl,52626.0
Nit2,52633.0
Esyt2,52635.0
Cisd1,52637.0
Wipi1,52639.0
Nudcd2,52653.0
Ldlrad4,52662.0
Echdc1,52665.0
Arhgef25,52666.0
Ifi27,52668.0
Cpsf4l,52670.0
E2f7,52679.0
Ncaph2,52683.0
Cd300lg,52685.0
Mettl2,52686.0
Setd3,52690.0
Zwint,52696.0
Txndc17,52700.0
Krr1,52705.0
Zfp410,52708.0
Slc52a2,52710.0
Zkscan6,52712.0
Ccdc59,52713.0
Ccdc43,52715.0
Anapc16,52717.0
Fam3b,52793.0
Tspyl2,52808.0
Ldhd,52815.0
Rufy3,52822.0
Lurap1l,52829.0
Pnrc2,52830.0
Tmx4,52837.0
Dnlz,52838.0
Dbndd2,52840.0
Cnot11,52846.0
Sgsm1,52850.0
Lair1,52855.0
Mtg2,52856.0
Gramd1a,52857.0
Cdipt,52858.0
Slx4,52864.0
D19Bwg1357e,52874.0
Rgs7bp,52882.0
Sco1,52892.0
Rnasek,52898.0
Ahi1,52906.0
Zmiz2,52915.0
Dlg3,53310.0
Mybph,53311.0
Nub1,53312.0
Atp2a3,53313.0
Batf,53314.0
Sult1d1,53315.0
Plrg1,53317.0
Pdlim3,53318.0
Nxf1,53319.0
Folh1,53320.0
Cntnap1,53321.0
Nucb2,53322.0
Ube2k,53323.0
Nptx2,53324.0
Banp,53325.0
Pgrmc1,53328.0
Vamp4,53330.0
Stx7,53331.0
Mtmr1,53332.0
Tomm40,53333.0
Gosr1,53334.0
Eif3g,53356.0
Pla2g6,53357.0
Chst3,53374.0
Mtx2,53375.0
Usp2,53376.0
Sdcbp,53378.0
Hnrnpa2b1,53379.0
Psmd10,53380.0
Prdx4,53381.0
Txnl1,53382.0
Ppp1r3c,53412.0
Exoc7,53413.0
Bysl,53414.0
Htatip2,53415.0
Stk39,53416.0
Hif3a,53417.0
B4galt2,53418.0
Corin,53419.0
Syt5,53420.0
Sec61a1,53421.0
Ybx2,53422.0
Tsnax,53424.0
Dctn3,53598.0
Cd164,53599.0
Timm23,53600.0
Pcdh12,53601.0
Hpcal1,53602.0
Tslp,53603.0
Zpbp,53604.0
Nap1l1,53605.0
Isg15,100038882.0
Snrpa,53607.0
Map3k6,53608.0
Clasrp,53609.0
Nono,53610.0
Vti1a,53611.0
Vti1b,53612.0
Reck,53614.0
Krt35,53617.0
Fut8,53618.0
Blcap,53619.0
Vamp5,53620.0
Cnot4,53621.0
Krt85,53622.0
Gria3,53623.0
Cldn7,53624.0
B3gnt2,53625.0
Insm1,53626.0
Porcn,53627.0
Prrc2a,53761.0
Tlr5,53791.0
Oaz3,53814.0
Ddx39b,53817.0
Prg3,53856.0
Rwdd2b,53858.0
Map3k14,53859.0
Sept9,53860.0
Zranb2,53861.0
Col5a3,53867.0
Rab25,53868.0
Rab11a,53869.0
Cntn6,53870.0
Pkd2l2,53871.0
Caprin1,53872.0
Svs2,53878.0
Slc5a3,53881.0
Celsr2,53883.0
Nphp1,53885.0
Cdkl2,53886.0
Sart3,53890.0
Ppm1d,53892.0
Nudt5,53893.0
Clpp,53895.0
Slc7a10,53896.0
Gal3st1,53897.0
Rcan2,53901.0
Rcan3,53902.0
Phgr1,53906.0
Slc40a1,53945.0
Gpatch11,53951.0
AA066038,53960.0
Rfx5,53970.0
Ngef,53972.0
Ddx20,53975.0
Lpar2,53978.0
Nell2,54003.0
Diap2,54004.0
Deaf1,54006.0
Gipc2,54120.0
Uevld,54122.0
Irf7,54123.0
Cks1b,54124.0
Polm,54125.0
Arhgef7,54126.0
Rps28,54127.0
Pmm2,54128.0
Actr1a,54130.0
Lsr,54135.0
Acrbp,54137.0
Atxn10,54138.0
Irf6,54139.0
Avpr1a,54140.0
Spag5,54141.0
Rdh7,54150.0
Cyhr1,54151.0
Dnal4,54152.0
Rasa4,54153.0
Egfl6,54156.0
Rnase2b,54159.0
Copg2,54160.0
Copg1,54161.0
Icos,54167.0
Kat6b,54169.0
Rragc,54170.0
Cpsf4,54188.0
Rabep1,54189.0
Pbsn,54192.0
Akap8l,54194.0
Gucy1b3,54195.0
Pabpn1,54196.0
Rnf5,54197.0
Snx3,54198.0
Ccrl2,54199.0
Sult2b1,54200.0
Zfp316,54201.0
Sept1,54204.0
Arl6ip1,54208.0
Golga4,54214.0
Cd160,54215.0
Pcdh7,54216.0
Rpl36,54217.0
B3galt4,54218.0
Cd320,54219.0
Arhgef5,54324.0
Elovl1,54325.0
Elovl2,54326.0
Slc23a2,54338.0
Gnpnat1,54342.0
Atf7ip,54343.0
Elp5,54351.0
Irx5,54352.0
Skap2,54353.0
Rassf5,54354.0
Epb4.1l4b,
Rpp30,54364.0
Ctnnal1,54366.0
Zfp326,54367.0
Gp9,54368.0
Nme6,54369.0
Chst2,54371.0
Prss16,54373.0
Azin1,54375.0
Cacng3,54376.0
Cacng4,54377.0
Smarcal1,54380.0
Cpq,54381.0
Phc2,54383.0
Mtmr7,54384.0
Mcm3ap,54387.0
Hils1,54388.0
Sit1,54390.0
Rfk,54391.0
Ncapg,54392.0
Gabbr1,54393.0
Crlf3,54394.0
Irgm2,54396.0
Ppt2,54397.0
Bet1l,54399.0
Ywhab,54401.0
Stk19,54402.0
Slc4a4,54403.0
Ndufa1,54405.0
Ramp2,54409.0
Atp6ap1,54411.0
Fmn2,54418.0
Cldn6,54419.0
Cldn8,54420.0
Barhl1,54422.0
Hgfac,54426.0
Dnmt3l,54427.0
Unc93b1,54445.0
Nfat5,54446.0
Asah2,54447.0
Il1f6,54448.0
Il1f5,54450.0
Cpsf3,54451.0
Tollip,54473.0
Mefv,54483.0
Mkrn1,54484.0
Dll4,54485.0
Hpgds,54486.0
Apbb1ip,54519.0
Syt6,54524.0
Syt7,54525.0
Syt10,54526.0
Nap1l3,54561.0
Lrrc6,54562.0
Nup210,54563.0
Calcrl,54598.0
Foxo4,54601.0
Pcnx,54604.0
Socs6,54607.0
Abhd2,54608.0
Ubqln2,54609.0
Tbc1d8,54610.0
Pde3a,54611.0
Sfrp5,54612.0
St3gal6,54613.0
Prpf40b,54614.0
Npff,54615.0
Extl3,54616.0
Paf1,54624.0
Prickle3,54630.0
Nphs1,54631.0
Ftsj1,54632.0
Pqbp1,54633.0
Pdgfc,54635.0
Wdr45,54636.0
Praf2,54637.0
Ccdc22,54638.0
Otud5,54644.0
Gripap1,54645.0
Ppp1r3f,54646.0
Ccdc120,54648.0
Sfmbt1,54650.0
Usp27x,54651.0
Cacna1f,54652.0
Atp8b2,54667.0
Atp8b1,54670.0
Gpr97,54672.0
Prdx5,54683.0
Crtam,54698.0
Eif3i,54709.0
Plxnc1,54712.0
Fezf2,54713.0
Rcan1,54720.0
Tyk2,54721.0
Dfna5,54722.0
Tfip11,54723.0
Cadm1,54725.0
Syt8,55925.0
Hes6,55927.0
Gbp3,55932.0
Rp9,55934.0
Fnbp4,55935.0
Ctps2,55936.0
Apom,55938.0
Sertad1,55942.0
Stx8,55943.0
Eif3d,55944.0
Ap3m1,55946.0
Dclre1a,55947.0
Sfn,55948.0
Eef1b2,55949.0
Bri3,55950.0
Mpc1,55951.0
Ebag9,55960.0
